ID,race,assigned,score,schoolpreferenceranking,schooltype
34564,1,144,441.1814057836,86,2
7228,1,28,441.1808401186,110,1
5088,0,141,441.1760712656,90,2
35629,1,29,441.174621793,64,2
11759,1,27,441.169315646,113,2
32242,1,27,441.1691439326,53,2
7183,1,27,441.1640105193,61,2
6558,1,27,441.1632143177,81,2
32642,1,27,441.1609992912,55,2
32226,0,27,441.1591706752,115,2
26266,1,57,441.1585156036,109,1
1057,1,27,441.1556311909,53,2
5855,0,141,441.1452463369,72,2
29767,1,141,441.1351775094,64,2
10194,1,29,441.1331952265,63,2
12671,0,141,441.1236044536,81,2
4802,1,141,441.1231280191,66,2
35280,1,141,441.1177489614,87,2
24249,1,29,441.1083994722,60,2
18465,1,29,441.1014992074,87,2
26889,0,27,441.1009082588,88,2
22189,1,27,441.094429218,65,2
34479,1,209,441.0906237107,103,1
13057,1,29,441.0897205124,79,2
2272,1,141,441.089309956,80,2
905,1,141,441.0852805002,73,2
29174,1,27,441.0848049077,85,2
28637,1,29,441.0845905544,59,2
21384,1,144,441.0843005313,58,2
37265,1,29,441.0809095919,64,2
885,1,141,441.050763275,61,2
27587,1,144,441.0473551536,68,2
20718,1,27,441.0464453932,112,2
12632,1,141,441.0357767939,80,2
12125,1,29,441.0330194392,78,2
12495,1,144,441.0315124806,67,2
5491,1,144,441.0300127343,78,2
23350,1,141,441.0293921188,79,2
15065,1,144,441.0278795766,80,2
33164,1,141,441.0239444808,85,2
33906,1,27,441.0154509286,88,2
2774,1,141,441.012532174,66,2
32809,1,144,441.0107537587,67,2
2342,0,144,441.0078937401,98,2
12312,1,144,441.003536408,77,2
12117,1,29,441.0022600053,67,2
889,1,141,440.9982899152,72,2
12512,1,141,440.9966913972,80,2
22364,1,27,440.9834095983,99,2
28685,1,144,440.9802762685,66,2
19760,1,27,440.9802075514,68,2
9480,1,29,440.979739174,92,2
4199,1,27,440.9785941301,72,2
16647,1,27,440.9731974356,68,2
28732,1,141,440.9709103545,71,2
25129,1,27,440.9622519937,57,2
2851,0,29,440.9619568561,63,2
14232,1,124,440.95372731,110,1
37536,1,141,440.949892114,72,2
36455,1,141,440.9486997007,76,2
3418,1,29,440.9404915422,106,2
5428,1,141,440.9373459385,57,2
24315,1,6,440.9344992041,111,1
21328,1,29,440.9321690394,101,2
1380,1,29,440.923676677,58,2
2079,1,144,440.9214537835,64,2
36706,1,29,440.9160892795,62,2
33694,0,27,440.9146778031,77,2
3646,1,141,440.9146696623,61,2
12497,1,29,440.9100057034,74,2
17307,1,141,440.9032709474,75,2
5676,1,141,440.902511741,65,2
19684,1,27,440.9016326309,65,2
14887,1,141,440.9010764434,53,2
10220,1,141,440.8951324488,79,2
13272,0,144,440.8934510091,71,2
31036,1,29,440.8855307247,61,2
13828,1,29,440.8814091462,62,2
37881,1,27,440.8792078448,63,2
1965,1,29,440.8756696711,104,2
1788,1,144,440.8745441035,70,2
30080,1,29,440.8650032399,62,2
26039,0,27,440.8599517546,92,2
8864,1,29,440.8543428517,53,2
638,1,27,440.8497421915,73,2
17478,0,27,440.8496737479,73,2
25294,1,29,440.849378681,69,2
26930,1,141,440.8468959432,64,2
20416,1,27,440.8400714178,91,2
9770,1,29,440.8397008676,61,2
30806,1,141,440.8332031517,70,2
33672,1,24,440.8303130776,102,1
18633,1,144,440.8298892555,71,2
10211,0,144,440.8201961917,53,2
29434,1,29,440.8171054065,65,2
22485,1,144,440.813841841,67,2
38472,1,29,440.809694433,80,2
35771,1,144,440.8062924422,69,2
22219,1,29,440.8009142791,55,2
93,1,29,440.7976314169,63,2
13516,1,27,440.7971318265,60,2
4738,1,144,440.7957547095,64,2
9429,1,127,440.7949280692,112,1
9989,1,144,440.7931913234,70,2
6823,1,144,440.7901515099,108,2
31014,1,27,440.7842267134,75,2
33054,1,29,440.7835153055,103,2
38478,0,16,440.7786411427,110,1
37772,1,29,440.7701119049,98,2
28895,1,29,440.7687074044,102,2
22452,0,29,440.7626989461,68,2
15552,1,3,440.7623143258,108,1
6809,1,144,440.7522894502,49,2
25033,1,27,440.7484341505,65,2
38274,1,144,440.7465954173,59,2
27875,1,29,440.7458510249,61,2
9367,1,29,440.7426487217,73,2
18288,1,29,440.7408395946,62,2
145,1,27,440.7355370604,90,2
22721,1,27,440.7327310892,65,2
9941,1,144,440.7320325537,62,2
37747,1,27,440.7284239867,84,2
17066,0,144,440.7281445501,59,2
31081,0,144,440.7051122305,70,2
20292,1,27,440.7037311429,91,2
14846,1,29,440.7020890233,91,2
7438,1,144,440.700624215,60,2
30023,1,141,440.6957147308,64,2
23326,1,144,440.695219411,102,2
11399,1,144,440.6946724174,62,2
4096,0,70,440.6921582613,101,1
39218,1,27,440.6897423046,52,2
26216,1,141,440.6886531659,80,2
11386,1,29,440.6840381006,72,2
25233,1,144,440.6834532675,59,2
9886,1,141,440.6827493801,103,2
11667,0,27,440.6826469657,92,2
27518,1,144,440.6821129518,77,2
34601,1,141,440.6802874786,81,2
23677,1,29,440.678561614,95,2
20113,1,27,440.6758875868,80,2
18257,1,144,440.6719544926,87,2
24319,1,144,440.6718822937,111,2
566,0,141,440.6638248799,57,2
34143,1,29,440.6574326671,79,2
29021,0,27,440.6518892168,54,2
26323,1,144,440.6380838085,81,2
12444,0,29,440.6373754666,67,2
17124,0,144,440.6316438815,108,2
12269,1,27,440.6285594757,104,2
26141,1,29,440.6280151091,66,2
29197,1,27,440.6277888752,65,2
37785,1,27,440.6221788353,64,2
19525,1,144,440.6216328692,60,2
32059,0,29,440.6194345879,82,2
38308,1,29,440.6165296979,53,2
25230,1,27,440.6078758845,91,2
5407,1,152,440.6002082656,106,1
35832,0,141,440.5972210315,63,2
34006,1,144,440.5969156066,87,2
35127,0,144,440.5963917937,101,2
27861,1,27,440.5913641713,67,2
2329,1,27,440.5841932957,60,2
12856,1,141,440.5825109082,68,2
12503,1,141,440.5819366558,57,2
10221,1,144,440.5811721595,68,2
18393,1,144,440.579578256,93,2
26070,1,141,440.5766832597,72,2
35994,1,144,440.5736467845,82,2
31966,1,144,440.5720433194,94,2
29149,0,27,440.5665562068,55,2
31720,0,29,440.561164316,77,2
19275,1,141,440.5546788359,65,2
33393,1,144,440.5537730181,82,2
34558,1,141,440.5454166728,70,2
27799,1,144,440.5453277256,83,2
35527,1,144,440.5451214843,69,2
35324,1,144,440.5443306772,67,2
14100,1,29,440.5350202876,87,2
37320,1,144,440.5340755896,80,2
15302,1,144,440.5200052408,86,2
8924,0,27,440.5184149415,82,2
30891,1,27,440.5139547967,65,2
35690,1,29,440.5120887138,88,2
26268,1,141,440.5104844457,83,2
7241,1,141,440.5102721496,56,2
16467,0,27,440.4984903012,68,2
10469,1,144,440.4855536261,60,2
13999,1,144,440.4645896933,63,2
728,1,27,440.4644241632,65,2
32136,1,29,440.4630636505,69,2
15398,1,27,440.442019946,63,2
23916,1,141,440.432165316,92,2
21618,1,141,440.4309347376,50,2
35281,1,144,440.4303549337,67,2
18610,1,29,440.4274428512,78,2
34505,1,141,440.425242347,81,2
6836,1,144,440.4223507877,82,2
37302,1,27,440.4122178134,80,2
27019,1,29,440.4067779666,72,2
14303,0,27,440.3961830153,69,2
6563,1,39,440.3896942205,111,1
27455,1,27,440.3892289516,64,2
5298,1,141,440.3841568684,76,2
35922,1,144,440.3829557847,104,2
1127,1,141,440.3826003193,65,2
23221,1,27,440.3803919753,97,2
15427,1,27,440.3730829726,60,2
5220,1,27,440.3624326385,82,2
37571,1,27,440.3575999003,73,2
22093,1,27,440.3557572133,64,2
39664,0,141,440.3545706974,81,2
16768,1,29,440.3520891209,58,2
18050,0,29,440.3514747903,70,2
21258,1,144,440.3506399681,98,2
29285,1,29,440.3476091795,109,2
38956,1,144,440.3465171733,90,2
35602,1,29,440.342558621,70,2
29756,1,29,440.3409502331,77,2
11828,1,144,440.335198985,110,2
7880,1,144,440.3264316158,58,2
39990,1,27,440.323972376,56,2
28589,1,27,440.3213194911,80,2
5323,1,144,440.3206175177,63,2
12606,1,27,440.319448939,93,2
4696,1,27,440.3190217696,63,2
35172,1,141,440.3180693817,87,2
39037,1,29,440.3156981777,103,2
24816,1,27,440.3145981318,64,2
13934,1,141,440.3132896867,66,2
31209,1,141,440.299793641,54,2
4135,1,144,440.2974429887,60,2
6125,0,29,440.2942994648,68,2
17820,1,141,440.293289161,56,2
20389,0,144,440.2927595853,79,2
17175,1,144,440.2913990406,58,2
13394,0,141,440.288038996,88,2
17939,1,29,440.2814020569,57,2
2370,1,27,440.2810745889,60,2
2927,1,144,440.2795032284,65,2
29798,1,27,440.2722342812,61,2
28675,0,141,440.2709811466,56,2
16814,1,144,440.2606639802,64,2
9935,1,141,440.2577285422,98,2
37923,1,144,440.2568208159,62,2
19360,1,144,440.2567739632,58,2
35002,1,27,440.2559054045,71,2
28924,1,29,440.2539641282,62,2
8771,1,141,440.251072368,69,2
10262,1,141,440.2500168852,77,2
13472,1,27,440.2421493041,61,2
26368,1,27,440.2368203561,64,2
24509,1,29,440.2359585674,64,2
38492,1,144,440.2339543018,73,2
18768,1,144,440.2311729886,61,2
6984,1,27,440.2299002161,97,2
27200,1,144,440.2283103079,79,2
24625,1,29,440.2267687213,79,2
19863,1,141,440.2259574486,59,2
24878,1,29,440.225443405,54,2
14075,1,141,440.2183601739,64,2
21375,1,138,440.2052501892,110,1
8040,0,27,440.2014069036,69,2
6494,1,29,440.1972198255,81,2
6763,1,141,440.1950542062,63,2
5486,1,29,440.1853102714,73,2
10403,1,27,440.1813742318,64,2
38570,1,29,440.1701214326,98,2
21955,1,141,440.1589416714,58,2
11288,1,144,440.158197541,74,2
32655,1,141,440.1543398705,87,2
8532,0,27,440.1505308286,57,2
13521,1,23,440.1490181188,108,1
31082,1,141,440.1486345581,80,2
15990,1,144,440.1314977432,71,2
2037,1,141,440.1283155708,66,2
12992,0,141,440.127277315,77,2
9317,1,144,440.1251911204,59,2
30642,0,144,440.1177724825,66,2
39262,1,141,440.1153390546,79,2
27942,1,29,440.1104419433,61,2
8627,1,141,440.1082275408,68,2
7059,1,141,440.1024250226,61,2
19874,1,141,440.0967896373,73,2
17248,1,144,440.0951314481,97,2
13555,1,141,440.0930866599,95,2
9827,1,27,440.0902517217,106,2
33842,1,100,440.0877939965,105,1
37692,1,144,440.0731880209,62,2
12560,1,141,440.0686293579,59,2
20595,1,29,440.0683554826,81,2
6401,1,27,440.0645476233,83,2
25376,0,27,440.0630674454,68,2
16146,1,27,440.0601095526,91,2
19730,0,136,440.0582483836,112,1
26666,1,141,440.0522232202,62,2
4643,1,144,440.0519909993,50,2
3777,1,87,440.0460663946,106,1
13771,1,141,440.0450451215,55,2
33829,1,29,440.0433295198,70,2
8237,1,29,440.0281169866,67,2
28772,1,141,440.0270107559,65,2
34323,1,144,440.0247199848,52,2
28081,1,29,440.018809991,57,2
26438,1,104,440.0185468286,108,1
23447,1,29,440.0172660035,55,2
610,1,144,440.0142481069,75,2
26246,0,141,440.0050440749,70,2
10730,1,144,439.9972600043,63,2
23788,1,27,439.9956100526,86,2
10381,1,29,439.9936952622,92,2
30211,1,144,439.9874007892,62,2
12098,1,57,439.9859776833,103,1
6749,1,29,439.9844249441,66,2
10602,1,209,439.9756919754,120,1
27330,1,141,439.9681490971,78,2
21799,1,141,439.967167388,96,2
38920,1,136,439.9648790408,105,1
3228,1,27,439.9647030785,108,2
39371,1,27,439.9646681452,70,2
35149,1,27,439.9584402492,72,2
13061,1,27,439.9583075274,53,2
11473,0,27,439.9524219433,76,2
35934,1,30,439.9506717358,106,1
15542,1,141,439.9495404042,87,2
28350,1,141,439.9379055682,59,2
27142,1,27,439.9374297156,55,2
25855,0,29,439.9301191797,97,2
16006,1,27,439.9298126754,64,2
17741,1,29,439.9259778783,60,2
3033,1,141,439.9242284805,69,2
33146,1,29,439.9178244713,55,2
30455,1,1,439.9137011997,106,1
5040,0,27,439.9081940002,96,2
9290,1,141,439.9068376708,72,2
12487,1,29,439.8955180619,100,2
26773,1,29,439.8892470432,54,2
7747,1,29,439.8815079987,99,2
37947,1,141,439.8739404419,58,2
21327,1,27,439.861491914,86,2
8131,1,27,439.8602435763,60,2
20196,1,27,439.8481963559,91,2
1024,1,27,439.844613554,72,2
12936,1,27,439.8388220729,113,2
16406,0,141,439.8382892169,56,2
37905,1,29,439.8368885117,78,2
17879,1,29,439.8361023312,93,2
4330,1,27,439.8348794233,73,2
37226,1,29,439.833483103,59,2
16881,1,27,439.8135935325,81,2
34960,0,29,439.812310162,55,2
574,1,102,439.8062914955,104,1
21345,1,27,439.8061703975,65,2
22465,1,29,439.8031742109,82,2
36957,1,27,439.7999723087,95,2
17485,1,87,439.7984671335,114,1
32948,1,27,439.798189204,89,2
1558,1,29,439.7919322782,75,2
10476,1,29,439.7837362262,75,2
25386,0,27,439.7798088911,77,2
227,0,141,439.7714866492,97,2
12610,1,141,439.7610808789,69,2
35341,0,141,439.7592488694,70,2
38211,1,29,439.7541627976,67,2
11152,1,141,439.7503418783,60,2
16411,1,170,439.7478298587,104,1
8408,1,29,439.7470416087,57,2
11997,1,27,439.7440330835,74,2
19957,1,141,439.7418002795,53,2
38630,1,29,439.7410392232,85,2
4612,1,27,439.7397643245,55,2
39472,1,141,439.7345874097,85,2
17198,1,30,439.7207280343,107,1
20361,1,27,439.7154515512,86,2
26122,1,27,439.7098307885,54,2
14047,0,27,439.7007167569,95,2
5351,0,141,439.6993873321,75,2
16093,0,27,439.698967834,67,2
15559,1,141,439.6955540942,57,2
28392,1,27,439.6954091402,78,2
21052,0,141,439.6893395303,102,2
3056,1,141,439.687376403,62,2
31456,1,79,439.6850616506,106,1
18780,1,27,439.6845491985,69,2
8987,1,141,439.6815582194,78,2
436,1,29,439.6814085039,58,2
8617,1,29,439.6710880579,66,2
39395,1,29,439.6680921746,53,2
21935,1,27,439.6600835869,76,2
30241,1,27,439.6599258347,72,2
18020,1,27,439.6598342423,85,2
20299,1,29,439.6589804156,96,2
3329,1,87,439.6560288605,110,1
12080,1,141,439.6386209992,66,2
20676,1,29,439.638114823,62,2
38841,1,27,439.6368327214,79,2
13446,1,27,439.6349703638,90,2
32422,1,29,439.6338021448,82,2
27542,1,27,439.632009875,82,2
29070,1,141,439.6315096958,75,2
24548,1,141,439.6314190146,61,2
20354,1,194,439.6184680952,115,1
24302,1,141,439.6177540251,81,2
17858,1,141,439.613131132,65,2
4124,1,29,439.6103227086,74,2
32970,1,141,439.6034341506,110,2
32229,0,27,439.6021744923,61,2
13078,1,29,439.6014060282,70,2
8269,1,27,439.5984725042,91,2
18943,1,29,439.5955754957,93,2
34120,1,29,439.5949386926,92,2
18450,1,27,439.5871252051,56,2
3434,1,29,439.5821152355,83,2
36774,1,29,439.5788298399,70,2
13673,1,27,439.5787714053,101,2
112,1,29,439.565571272,84,2
30024,1,27,439.5511904413,75,2
23823,1,122,439.5495879352,104,1
32225,1,29,439.5486795112,69,2
29544,1,141,439.5379178604,74,2
17480,1,29,439.536957813,104,2
34573,0,27,439.5356323399,74,2
39184,0,141,439.5347842643,72,2
25583,1,29,439.5345435182,79,2
23926,1,141,439.5284238112,61,2
38634,1,29,439.5280672213,89,2
878,1,88,439.522380802,112,1
24255,1,93,439.5076904523,109,1
2134,1,27,439.5027424381,63,2
4360,1,27,439.500624215,77,2
1584,0,141,439.4980892767,63,2
22490,1,29,439.4865678327,94,2
27856,1,27,439.4825036221,75,2
5622,1,141,439.478530947,67,2
14338,1,141,439.4689646298,53,2
20190,1,27,439.4670527783,61,2
17207,0,150,439.4649666401,103,1
9811,1,172,439.4619186116,112,1
2093,1,29,439.4551705719,76,2
32003,1,141,439.4452398816,65,2
33936,0,27,439.4420531209,97,2
6322,1,141,439.4406225678,67,2
37896,1,141,439.4396147348,72,2
6620,1,29,439.4345830175,64,2
28691,1,141,439.4300626736,113,2
6594,1,141,439.4279270987,102,2
24215,1,141,439.4218006189,58,2
22393,1,28,439.4204865633,106,1
35747,1,141,439.4162380943,100,2
23262,1,141,439.4128634349,83,2
1017,1,29,439.4122998036,84,2
27504,1,29,439.4112720228,108,2
19349,1,82,439.4103034784,110,1
4697,1,29,439.4091560782,65,2
407,1,70,439.3996564905,110,1
23200,1,29,439.3994267276,56,2
8070,1,141,439.3968229355,89,2
18435,1,141,439.3962045493,71,2
25156,1,141,439.3940341241,91,2
2661,1,141,439.3789045062,78,2
4854,1,29,439.3759650385,67,2
35258,1,27,439.3722419132,54,2
33288,1,27,439.3680393684,71,2
5166,1,141,439.3665470056,79,2
21252,1,29,439.3644372633,69,2
16388,1,141,439.3634232089,103,2
19336,1,141,439.3622330747,105,2
33909,1,141,439.3614545988,88,2
33616,1,27,439.3600751456,78,2
17434,1,141,439.3567917461,82,2
10854,1,29,439.3537988433,76,2
17938,1,27,439.3533224926,102,2
8024,0,27,439.3531520778,67,2
20322,1,10,439.3417802648,102,1
17642,0,27,439.340519175,62,2
7170,1,141,439.3325301667,53,2
1600,1,27,439.3313478113,106,2
20338,1,141,439.3309807007,75,2
36754,1,27,439.3288923013,64,2
39774,1,141,439.3267343043,73,2
8198,1,27,439.3263766102,65,2
27337,0,127,439.3261587342,107,1
16549,1,27,439.3260784126,111,2
30837,1,27,439.3181374125,59,2
31079,1,141,439.3161957836,73,2
25559,1,29,439.3158637892,70,2
21538,1,29,439.3133532603,91,2
14706,1,27,439.3072601271,55,2
30614,1,141,439.3067950074,99,2
4997,1,29,439.3063368014,64,2
35947,1,141,439.3017102404,85,2
22115,1,141,439.290451575,90,2
25535,1,141,439.282242502,74,2
15485,1,145,439.2797457423,111,1
24801,1,29,439.2779717563,67,2
4433,1,29,439.2733850858,87,2
17081,0,27,439.2707139528,68,2
27100,1,141,439.2653800206,62,2
27615,1,29,439.2596408025,66,2
31745,0,141,439.2586992001,54,2
23868,1,29,439.2577305121,82,2
11613,1,29,439.2502787027,80,2
8781,1,29,439.2446110423,72,2
25031,1,29,439.2434950578,84,2
15921,1,27,439.2422389844,63,2
782,0,182,439.2415093346,110,1
32461,1,29,439.2368895933,61,2
12089,1,141,439.2320854926,62,2
12032,1,141,439.230480095,65,2
39347,1,29,439.2254784004,70,2
26804,1,27,439.2250234125,106,2
19233,1,27,439.2170120068,65,2
6337,1,27,439.2169162065,72,2
30472,1,29,439.2159892648,75,2
21197,1,141,439.2158805878,66,2
10208,1,29,439.2143153438,93,2
793,1,27,439.2127018848,71,2
15525,1,141,439.2109460679,99,2
1503,1,27,439.2100914519,60,2
22072,1,27,439.2092613207,96,2
13379,0,29,439.2022722527,106,2
1029,1,141,439.2006167641,73,2
9544,1,150,439.1982971568,113,1
7978,1,27,439.1910759917,86,2
29986,1,141,439.188959501,102,2
24514,0,216,439.1868834512,123,1
10043,1,200,439.1861995488,108,1
30225,0,141,439.1807064589,56,2
35906,1,27,439.180251272,76,2
22951,0,46,439.1784190237,112,1
35767,1,27,439.1772158659,78,2
17744,1,29,439.176572596,82,2
21369,1,27,439.1743469172,86,2
23878,1,29,439.173198271,70,2
11629,1,27,439.1667553684,54,2
39458,1,150,439.1663955859,112,1
11945,0,29,439.1619026941,57,2
2181,1,100,439.1618383201,111,1
17898,1,141,439.160771036,78,2
27308,1,27,439.1593503445,79,2
10077,1,29,439.1573961577,95,2
10331,1,141,439.1510922037,103,2
18090,1,141,439.1473626221,62,2
1301,1,141,439.1404387073,100,2
37617,1,27,439.1370385015,65,2
9747,1,141,439.1307944682,102,2
13965,1,141,439.130769142,110,2
33799,1,27,439.1289251561,74,2
27939,0,27,439.1251534206,62,2
25101,1,29,439.1239200631,64,2
16671,1,141,439.1230645855,74,2
57,1,27,439.1191237811,54,2
35318,1,27,439.1154493513,69,2
8006,1,123,439.1098935204,112,1
16360,1,141,439.1092528595,76,2
19781,1,29,439.1020024466,82,2
37603,1,27,439.1002950065,102,2
37459,1,82,439.0986860646,112,1
32295,1,141,439.0948803753,61,2
39430,1,206,439.0874061093,113,1
33736,1,27,439.0845404125,62,2
31526,1,27,439.0764184148,78,2
8005,1,165,439.0722291988,103,1
37345,0,141,439.0690550669,67,2
20431,1,29,439.068030924,58,2
16209,1,27,439.0652064992,90,2
12980,1,29,439.0554283817,58,2
6856,1,27,439.0531871012,66,2
17237,1,141,439.052429175,75,2
6486,1,27,439.0502422469,61,2
37130,0,29,439.0483452624,65,2
19346,0,206,439.0473494418,108,1
19239,1,141,439.0424611798,60,2
17811,1,29,439.0382312831,90,2
30423,1,141,439.0347168645,74,2
39468,0,27,439.0296172954,63,2
21775,1,27,439.0244240732,79,2
12919,1,27,439.0153304103,70,2
16891,1,27,439.012858437,67,2
29691,1,29,439.0124981887,72,2
3191,1,29,439.0120072551,80,2
34115,1,29,439.0094558505,56,2
33539,1,27,439.0061042316,58,2
16369,1,27,439.0042989277,69,2
17976,1,27,439.0035132291,90,2
13086,1,29,439.0022363767,56,2
38569,1,104,438.9960186082,107,1
8110,1,141,438.9936555185,91,2
37511,0,27,438.9919559351,82,2
21125,1,141,438.9909250835,86,2
8790,1,141,438.9876819695,65,2
16265,1,27,438.9863125903,62,2
5609,1,29,438.9801042109,60,2
11926,1,29,438.9781913965,87,2
36881,0,27,438.9734199375,80,2
23670,1,29,438.9731400629,109,2
39497,1,65,438.9718471771,110,1
6854,1,29,438.9638999257,77,2
9242,1,141,438.9600135137,64,2
24009,1,107,438.9582334693,114,1
21837,1,27,438.957331511,53,2
9492,1,27,438.9515351826,57,2
8636,1,27,438.9506458329,64,2
32004,1,27,438.9440493377,78,2
1389,1,29,438.9425235503,101,2
13407,1,27,438.9356323436,87,2
28843,1,29,438.9309410438,62,2
39166,1,27,438.9260676725,76,2
39586,1,29,438.9213307366,74,2
31009,1,111,438.9138283847,109,1
27078,1,215,438.9091432336,112,1
39388,0,87,438.8994604123,106,1
17439,1,29,438.8991513923,85,2
32424,1,141,438.8977383768,107,2
18387,1,27,438.8948458933,91,2
9733,1,141,438.8932744202,61,2
17554,1,27,438.8879208345,85,2
32517,0,29,438.8850965705,88,2
25991,1,29,438.8833426935,55,2
38565,1,141,438.8809723116,67,2
16395,0,29,438.8770388419,90,2
26615,1,27,438.873780664,76,2
23443,0,141,438.8660691549,93,2
6044,1,27,438.8629772558,69,2
33689,1,29,438.8611763164,79,2
11227,1,190,438.8603513715,116,1
22427,1,29,438.8549189785,104,2
26599,1,29,438.8530359176,70,2
16646,0,141,438.850213407,65,2
21381,1,27,438.8457419677,69,2
13188,1,29,438.8456465433,62,2
25601,1,29,438.8402939141,89,2
31130,1,27,438.8372949064,68,2
8520,1,141,438.8337078155,73,2
30811,0,141,438.8301211978,80,2
12142,1,91,438.8271734386,111,1
7565,1,138,438.8268380142,101,1
17252,1,29,438.8178930062,48,2
2660,1,215,438.8103367473,112,1
1738,0,141,438.8044095116,63,2
29882,1,141,438.8043085772,81,2
16853,0,141,438.8025164883,50,2
29400,1,141,438.7994251243,58,2
26029,1,27,438.7984954725,73,2
11240,1,29,438.7939855423,108,2
6012,1,29,438.7937341079,74,2
22856,1,141,438.7818594319,61,2
30314,1,189,438.7659896514,114,1
2250,1,27,438.7595363692,67,2
34345,1,79,438.7578564601,111,1
28468,1,27,438.7529440891,59,2
30457,1,27,438.7510309741,60,2
2029,1,68,438.7457962936,110,1
21123,1,27,438.7439811588,57,2
30031,1,27,438.7436931633,89,2
4091,0,141,438.7410011869,87,2
18371,1,176,438.7356246861,107,1
33653,1,141,438.7340608923,103,2
467,1,29,438.7318170128,66,2
25508,1,29,438.7301955252,56,2
19764,1,27,438.7194185652,86,2
6280,1,27,438.7108879954,70,2
15869,1,141,438.7102812219,104,2
18531,1,29,438.7084641834,94,2
9253,1,141,438.7041434816,73,2
37636,0,29,438.7040225745,103,2
15509,1,27,438.7030061032,88,2
18959,1,27,438.6938245206,56,2
2777,1,157,438.6897635605,102,1
28346,1,27,438.6878401278,87,2
12956,1,141,438.6870078637,68,2
11145,1,27,438.6834970113,87,2
24195,1,141,438.6831501519,93,2
20386,1,141,438.6816483647,83,2
7336,1,29,438.6806368445,100,2
10702,1,141,438.6764896756,65,2
18286,1,141,438.6755182485,76,2
27087,1,141,438.6705605943,71,2
28355,1,30,438.66057927,107,1
11962,0,141,438.6518014275,79,2
22114,1,29,438.6439204603,74,2
23393,0,29,438.6414014293,83,2
3973,1,27,438.6343635837,61,2
12754,1,29,438.6339972267,83,2
14092,0,29,438.6285995702,56,2
28768,1,141,438.6261606103,77,2
38640,1,209,438.6234871032,106,1
2206,1,29,438.6220903265,52,2
7212,1,29,438.6217512516,72,2
10679,1,141,438.6126633348,94,2
1917,1,141,438.6103057107,94,2
32099,1,103,438.610191785,101,1
6832,1,29,438.6065949166,93,2
4357,1,29,438.6039233713,76,2
24883,1,141,438.6015687634,81,2
34882,1,103,438.6007403835,110,1
32277,1,29,438.5970325829,73,2
4898,1,29,438.5916454057,105,2
8776,1,82,438.5889079826,114,1
2941,1,29,438.5876129644,82,2
21845,1,29,438.5763894791,91,2
2532,1,141,438.5742504219,59,2
4325,1,27,438.5739326255,60,2
24728,1,27,438.5724702612,66,2
24656,1,141,438.5677836371,75,2
22776,1,27,438.5611083999,54,2
18075,1,26,438.5530437298,113,1
10187,1,27,438.5504520124,88,2
12498,0,27,438.5496869143,62,2
37985,1,29,438.5413578148,96,2
25909,1,29,438.5335000788,62,2
28742,1,29,438.5294848176,78,2
3445,1,27,438.5253141851,83,2
29207,1,27,438.5190164431,63,2
14613,0,29,438.5180854506,65,2
25176,0,29,438.5173172596,55,2
28461,0,29,438.5108617512,65,2
5512,1,134,438.5083921962,108,1
25803,1,18,438.5080536569,109,1
35227,1,27,438.5053878955,59,2
26327,1,27,438.5036293399,59,2
8859,1,141,438.4922953578,85,2
1823,1,27,438.486761865,76,2
23397,1,27,438.477433864,53,2
23571,0,29,438.4712130202,86,2
7558,1,29,438.4446199621,63,2
7084,1,26,438.4406304429,112,1
15469,1,141,438.4362880462,78,2
7383,1,29,438.4350030067,57,2
10333,1,209,438.4235873785,106,1
5440,1,29,438.4230871968,65,2
38106,1,27,438.4179552728,84,2
847,0,141,438.411194111,97,2
9390,1,27,438.4096376715,104,2
7766,0,141,438.4091425782,82,2
33559,1,141,438.39862965,70,2
20876,1,29,438.39784363,89,2
19200,1,141,438.3946887014,54,2
32773,1,141,438.3931712362,57,2
24360,1,141,438.3929929458,79,2
21688,1,141,438.3910888593,66,2
6782,1,29,438.3882973486,70,2
33590,1,27,438.3850110886,73,2
1607,1,87,438.3841769124,112,1
32187,1,141,438.381611301,78,2
12011,1,141,438.3806825239,71,2
5023,1,27,438.3752597118,60,2
27628,1,29,438.3742970679,96,2
11522,1,29,438.3547384291,54,2
35201,1,141,438.3474596788,91,2
20884,1,29,438.3433258383,63,2
19729,1,141,438.3427425157,61,2
6747,1,29,438.3362555314,77,2
35024,1,141,438.3121110653,62,2
25453,0,170,438.3118230526,111,1
27741,1,141,438.3094441142,61,2
3323,1,141,438.3077657443,95,2
2057,1,141,438.3048855771,68,2
2557,1,141,438.3041138675,78,2
33415,0,27,438.2978778984,85,2
31809,1,141,438.2968996286,104,2
4509,1,141,438.2961299566,90,2
1736,0,141,438.2938122168,67,2
22279,1,27,438.2926468571,59,2
7273,1,141,438.2912313026,59,2
24682,1,165,438.2907423005,102,1
15627,1,29,438.2837683093,76,2
29939,0,27,438.2816062867,104,2
38765,1,27,438.276563172,95,2
11114,1,141,438.275019292,107,2
224,0,102,438.2682732201,107,1
5160,1,27,438.2668145907,74,2
15784,1,27,438.2657110954,55,2
22258,1,29,438.2629613231,62,2
25735,1,135,438.2563038071,108,1
187,0,141,438.2450440123,65,2
12905,1,141,438.2441795253,57,2
16499,0,29,438.2371814427,69,2
11700,1,29,438.2360711699,100,2
5179,1,141,438.2307744257,48,2
25103,1,29,438.2302710921,57,2
